"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"2290",2923,2923,2923,2923,2923,2923,2923,2923,2923,2923
"2291",2908,2908,2908,2908,2908,2908,2908,2908,2908,2908
"2292",2149,2149,2222,2149,2222,2149,2149,2222,2222,2222
"2293",2222,2222,2149,2222,2149,2222,2222,2149,2149,2149
"2294",268,268,268,268,268,268,268,268,268,268
"2295",1677,1677,1677,1677,1677,1677,1677,1677,1677,1677
"2296",2471,2471,2471,2471,2471,2471,2471,2471,2471,2471
"2297",1264,1264,1264,1264,1264,1264,1264,1264,1264,1264
"2298",790,790,790,790,790,790,790,790,790,790
"2299",1920,1920,1920,1920,1920,1920,1920,1920,1920,1920
"2300",781,781,781,781,781,781,781,781,781,781
"2301",1570,1570,1570,1570,1570,1570,1570,1570,1570,1570
"2302",347,347,347,347,347,347,347,347,347,347
"2303",1844,1844,1844,1844,1844,1844,1844,1844,1844,1844
"2304",2891,742,3011,2891,2571,2891,575,2891,742,1601
"2305",2571,2571,742,2571,1601,3011,2571,3011,1601,2891
"2306",742,2891,1601,742,3011,1601,3011,2571,575,3011
"2307",3011,1601,2571,3011,575,742,742,1601,3011,2571
"2308",575,575,2891,575,2891,2571,2891,742,2891,742
"2309",1601,3011,575,1601,742,575,1601,575,2571,575
"2310",3106,3106,3106,3106,3106,3106,3106,3106,3106,3106
"2311",58,58,58,58,58,58,58,58,58,58
"2312",1775,1775,1775,1775,1775,1775,1775,1775,1775,1775
"2313",2840,436,2840,436,436,436,2840,436,436,2840
"2314",436,2840,436,2840,2840,2840,436,2840,2840,436
"2315",1044,1044,1044,1044,1044,1044,1044,1044,1044,1044
"2316",3191,3191,3191,3191,3191,3191,3191,3191,3191,3191
"2317",2743,2743,2743,2743,2743,2743,2743,2743,2743,2743
"2318",2794,2794,2794,2794,2794,2794,2794,2794,2794,2794
"2319",3108,3108,3108,3108,3108,3108,3108,3108,3108,3108
"2320",2876,2876,2876,2876,2876,2876,2876,2876,2876,2876
"2321",1302,1302,1302,1302,1302,648,648,1302,648,648
"2322",648,648,648,648,648,1302,1302,648,1302,1302
"2323",1346,3027,3027,3027,3027,3027,1346,1346,1346,3027
"2324",3027,1346,1346,1346,1346,1262,3027,3027,1262,1262
"2325",1262,1262,1262,1262,1262,1346,1262,1262,3027,1346
"2326",1529,1529,1529,1529,1529,1529,1529,1529,1529,1529
"2327",1576,2783,1576,1576,1576,2783,1576,1576,2783,2783
"2328",2783,1576,2783,2783,2783,1576,2783,2783,1576,1576
"2329",1927,168,168,168,168,168,168,1927,168,168
"2330",168,1927,1927,1927,1927,1927,1927,168,1927,1927
"2331",72,1933,72,1933,1933,1933,1933,1933,72,1933
"2332",1933,72,1933,72,72,72,72,72,1933,72
"2333",1491,1491,1491,1491,1129,1129,2567,1129,904,1129
"2334",2567,904,2567,2567,1491,1491,904,1491,1129,2567
"2335",1129,2567,904,904,904,904,1129,904,2567,1491
"2336",904,1129,1129,1129,2567,2567,1491,2567,1491,904
"2337",1715,1715,698,698,698,1715,1715,1715,1715,698
"2338",698,698,1715,1715,1715,698,698,698,698,1715
"2339",1230,1230,1808,1808,1808,1808,1808,1230,1808,1808
"2340",1808,1808,1230,1230,1230,1230,1230,1808,1230,1230
"2341",1014,1014,1014,1014,1014,1014,1014,1014,1014,1014
"2342",1034,1034,1216,1216,1034,1216,1216,1216,1034,1216
"2343",1216,1216,1034,1034,1216,1034,1034,1034,1216,1034
"2344",1799,1799,1799,1799,1799,1799,1799,1799,1799,1799
"2345",2120,2120,2120,2120,2120,2120,2120,2120,2120,2120
"2346",300,300,300,300,300,300,300,300,300,300
"2347",2402,2402,2402,2402,2402,2402,2402,2402,2402,2402
"2348",1957,1957,1957,1957,1957,1957,1957,1957,1957,1957
"2349",1246,974,1246,974,974,1246,1246,974,469,812
"2350",812,812,469,812,812,812,812,469,812,1246
"2351",974,469,812,469,469,469,469,812,1246,469
"2352",469,1246,974,1246,1246,974,974,1246,974,974
"2353",640,640,640,640,2654,640,2654,640,640,2654
"2354",2654,2654,2654,2654,640,2654,640,2654,2654,640
"2355",861,861,861,861,861,861,861,861,861,861
"2356",110,110,110,110,110,110,110,110,110,110
"2357",543,543,543,543,543,543,543,543,543,543
"2358",671,671,671,671,671,671,671,671,671,671
"2359",1459,2334,1459,1459,1459,2334,2334,2334,1459,2334
"2360",2334,1459,2334,2334,2334,1459,1459,1459,2334,1459
"2361",1248,1248,1248,1248,1248,1248,1248,1248,1248,1248
"2362",357,357,357,357,357,357,357,357,357,357
"2363",1598,1598,1598,1598,1598,1598,1598,1598,1598,1598
"2364",754,1999,754,754,1999,1999,1999,754,627,754
"2365",1999,627,1999,1999,754,754,627,1999,1999,1999
"2366",627,754,627,627,627,627,754,627,754,627
"2367",2186,2186,2186,2186,2186,2186,2186,2186,2186,2186
"2368",501,501,501,501,501,501,501,501,501,501
"2369",1651,1651,1651,1651,1651,1651,1651,1651,1651,1651
"2370",1004,1004,1004,1004,1004,1004,1004,1004,1004,1004
"2371",2468,2468,2468,2468,2468,2468,2468,2468,2468,2468
"2372",79,79,79,79,79,79,79,79,79,79
"2373",522,522,522,522,522,522,522,522,522,522
"2374",93,93,93,93,93,93,93,93,93,93
"2375",1646,1646,1646,546,1646,1646,1646,546,546,1646
"2376",546,546,546,1646,546,546,546,1646,1646,546
"2377",1617,798,1617,1617,1617,1617,1617,1617,1617,1617
"2378",798,1617,798,798,798,798,798,798,798,798
"2379",2952,2952,2952,2952,2952,2952,2952,2952,2952,2952
"2380",949,949,949,949,949,949,949,949,949,949
"2381",2681,2681,2681,2681,2681,2681,2681,2681,2681,2681
"2382",13,13,13,13,13,13,13,13,13,13
"2383",461,461,461,461,461,461,461,461,461,461
"2384",1308,1308,1308,1308,1308,1308,1308,1308,1308,1308
"2385",968,968,968,968,968,968,968,968,968,968
"2386",2613,2613,2613,2613,2613,312,312,2613,2613,2613
"2387",312,312,312,312,312,2613,2613,312,312,312
"2388",1583,1583,1583,1583,1583,1583,1583,1583,1583,1583
"2389",3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
"2390",1471,1471,1471,1471,1471,1471,1471,1471,1471,1471
"2391",1980,2311,2492,2492,2492,1980,1980,1980,1980,1980
"2392",2311,2492,2311,2311,2311,2492,2311,2311,2492,2492
"2393",2492,1980,1980,1980,1980,2311,2492,2492,2311,2311
"2394",905,905,905,905,905,905,905,905,905,905
"2395",163,163,185,163,185,799,185,185,185,185
"2396",185,185,163,185,799,185,163,163,163,799
"2397",799,799,799,799,163,163,799,799,799,163
"2398",1745,1745,1745,1745,1745,1745,1745,1745,1745,1745
"2399",1610,1610,1610,1610,1610,1610,1610,1610,1610,1610
"2400",353,353,353,353,353,353,353,353,353,353
"2401",215,215,215,215,215,215,215,215,215,215
"2402",1449,1449,1449,1449,1449,1449,1449,1449,1449,1449
"2403",1140,1140,1140,1140,1140,1140,1140,1140,1140,1140
"2404",3059,3059,3059,3059,3059,3059,3059,3059,3059,3059
"2405",2754,2754,2754,2754,2754,2754,2754,2754,2754,2754
"2406",885,2410,2410,2410,885,885,2410,885,2410,2410
"2407",2410,885,885,885,2410,2410,885,2410,885,885
"2408",2417,2417,2417,2417,2417,2417,2417,2417,2417,2417
"2409",2653,2653,2653,2653,2653,2653,2653,2653,2653,2653
"2410",2618,414,414,2044,2618,2618,414,2618,2618,2618
"2411",414,2618,2618,414,414,414,2044,414,414,414
"2412",2044,2044,2044,2618,2044,2044,2618,2044,2044,2044
"2413",770,770,770,770,770,770,770,770,770,770
"2414",2966,2636,2966,2636,2636,2966,2966,2966,2966,2966
"2415",2636,2966,2636,2966,2966,2636,2636,2636,2636,2636
"2416",1678,1678,1678,1678,1678,1678,1678,1678,1678,1678
"2417",1436,1436,1436,1436,1436,1436,1436,1436,1436,1436
"2418",752,752,752,752,752,752,752,752,752,752
"2419",1446,1446,1446,1446,1446,1446,1446,1446,1446,1446
"2420",1910,1910,1910,1910,1910,1910,1910,1910,1910,1910
"2421",2599,2599,2599,2599,2599,2599,2599,2599,2599,2599
"2422",2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
"2423",2680,2680,2680,2680,2680,2680,2680,2680,2680,2680
"2424",1201,1201,1201,1201,1201,1201,1201,1201,1201,1201
"2425",2163,1223,2163,2163,2163,2163,1223,2163,1223,2163
"2426",1223,2163,1223,1223,1223,1223,2163,1223,2163,1223
"2427",2568,2568,2568,2568,2568,2568,2568,2568,2568,2568
"2428",269,269,269,269,269,269,269,269,269,269
"2429",952,952,952,952,952,952,952,952,952,952
"2430",1813,1813,1813,1813,1813,1813,1813,1813,1813,1813
"2431",2487,2487,2487,2487,2487,2487,2487,2487,2487,2487
"2432",1912,1912,1912,1912,1912,1912,1912,1912,1912,1912
"2433",510,510,510,510,510,510,510,510,510,510
"2434",231,2600,231,231,231,231,231,231,231,231
"2435",2600,231,2600,2600,2600,2600,2600,2600,2600,2600
"2436",859,859,859,859,499,499,859,499,499,499
"2437",499,499,499,499,859,859,499,859,859,859
"2438",2558,2558,2558,2558,2558,2558,2558,2558,2699,2558
"2439",2699,2699,2699,2699,2699,2699,2699,2699,2558,2699
"2440",1986,1986,1986,1986,1986,1986,1986,1986,1986,1986
"2441",2715,2715,2715,1205,2715,2715,2715,2715,1205,2715
"2442",1205,1205,1205,2715,1205,1205,1205,1205,2715,1205
"2443",882,882,882,882,882,882,882,882,882,882
"2444",2084,2084,2084,2084,2084,2084,2084,2084,2084,2084
"2445",835,835,835,835,835,835,835,835,835,835
"2446",3198,3198,3198,3198,3198,3198,3198,3198,3198,3198
"2447",1227,1227,1227,1227,1227,1227,1227,1227,1227,1227
"2448",1394,1228,1394,1228,1228,1228,1228,1228,1394,1394
"2449",1228,1394,1228,1394,1394,1394,1394,1394,1228,1228
"2450",2834,2834,2834,2834,2834,2834,2834,2834,2834,2834
"2451",319,319,319,319,319,319,319,319,319,319
"2452",887,887,887,887,887,887,887,887,887,887
"2453",2842,2842,2842,2842,2842,2842,2842,2842,2842,2842
"2454",1006,1006,1006,1006,1006,1006,1006,1006,1006,1006
"2455",2843,2843,2843,2843,2843,2843,2843,2843,2843,2843
"2456",377,377,377,377,377,377,377,377,377,377
"2457",604,604,604,604,604,604,604,604,604,604
"2458",1549,1549,1549,1549,1549,1549,1549,1549,1549,1549
"2459",2140,2140,2140,2140,2140,2140,2140,2140,2140,2140
"2460",1519,1519,1519,1519,1519,1519,1519,1519,1519,1519
"2461",1673,1673,1659,1673,1938,1938,1659,1659,1659,1938
"2462",1659,1938,1673,1659,1659,1673,1673,1673,1938,1659
"2463",1938,1659,1938,1938,1673,1659,1938,1938,1673,1673
"2464",2004,2004,2004,2004,2004,2004,2004,2004,2004,2004
"2465",278,278,2233,2233,278,2233,278,278,278,278
"2466",2308,2308,2308,2308,2308,2308,2308,2308,2308,2308
"2467",2233,2233,278,278,2233,278,2233,2233,2233,2233
"2468",738,738,738,738,738,738,738,738,738,738
"2469",1768,1768,1768,1768,1768,1768,1768,1768,1768,1768
"2470",2463,2463,2463,2463,2463,2463,2463,2463,2463,2463
"2471",2174,2174,2174,2174,2174,2174,2174,2174,2174,2174
"2472",2604,2604,2604,2604,2604,2604,2604,2604,2604,2604
"2473",1011,505,505,1011,505,505,1011,505,505,505
"2474",505,1011,1011,505,1011,1011,505,1011,1011,1011
"2475",3156,3156,3156,3156,3156,3156,3156,3156,3156,3156
"2476",1559,1559,1559,1783,1559,1783,1559,1783,1559,1559
"2477",1783,1783,1783,1559,1783,1559,1783,1559,1783,1783
"2478",1831,1831,1831,1831,1831,1831,1831,1831,1831,1831
"2479",2543,2543,1547,1870,1870,2543,1547,1547,1547,1547
"2480",1870,1870,2543,1547,1547,1547,2543,2543,2543,2543
"2481",1547,1547,1870,2543,2543,1870,1870,1870,1870,1870
"2482",1002,1002,1002,1002,1002,1002,1002,1002,1002,1002
"2483",1215,1215,1215,1215,1215,1215,1215,1215,1215,1215
"2484",973,973,973,973,973,973,973,973,973,973
"2485",1976,1976,1976,1976,1976,1976,1976,1976,1976,1976
"2486",2888,2888,2888,2888,2888,2888,2888,2888,2888,2888
"2487",2070,2070,2070,2070,2070,2070,2070,2070,2070,2070
"2488",3047,3047,3047,3047,3047,3047,3047,3047,3047,3047
"2489",1873,1873,1873,1873,1873,1873,1873,1873,1873,1873
"2490",2503,2503,2503,2503,2503,2503,2503,2503,2503,2503
"2491",1423,1423,444,1423,1423,444,1423,444,444,1423
"2492",444,444,1423,444,444,1423,444,1423,1423,444
"2493",2441,2441,1254,1254,2441,2441,2441,2441,1254,1254
"2494",1254,1254,2441,2441,1254,1254,1254,1254,2441,2441
"2495",777,777,777,1754,777,777,1754,777,777,777
"2496",1754,1754,1754,777,1754,1754,777,1754,1754,1754
"2497",2904,2090,2090,2090,2904,2904,996,996,2090,996
"2498",2090,996,2904,2904,2090,996,2904,2904,2904,2090
"2499",996,2904,996,996,3012,2090,2090,2090,996,2904
"2500",3012,3012,3012,3012,996,3012,3012,3012,3012,3012
"2501",2639,2639,1762,2639,2639,2639,2639,2639,2639,2639
"2502",1762,1762,2639,1762,1762,1762,1762,1762,1762,1762
"2503",2601,2601,2601,3074,3074,2601,2601,3074,2601,3074
"2504",3074,3074,3074,2601,2601,3074,3074,2601,3074,2601
"2505",2287,2287,2287,2287,2287,2287,2287,2287,2287,2287
"2506",2839,1074,2839,2839,2839,487,1074,1074,1074,2839
"2507",487,2839,1074,487,1074,2839,2839,2839,2839,1074
"2508",1074,487,487,1074,487,1074,487,487,487,487
"2509",866,866,866,866,866,866,866,866,866,866
"2510",2284,2284,2284,2284,2284,2284,2284,2284,2284,2284
"2511",1258,1258,1258,1258,1258,1258,1258,1258,1258,1258
"2512",2863,2863,2863,2863,2863,2863,2863,2863,2863,2863
"2513",3163,3163,3163,3163,3163,3163,3163,3163,3163,3163
"2514",1864,1864,305,1864,305,305,1864,305,1864,1864
"2515",305,305,1864,1721,1864,1864,305,1864,305,305
"2516",1721,1721,1721,305,1721,1721,1721,1721,1721,1721
"2517",848,848,848,848,848,848,848,848,848,848
"2518",1742,2328,2328,1084,939,796,768,2635,768,2295
"2519",1287,768,2295,2295,1287,2295,2328,1742,939,1507
"2520",1507,1507,796,1742,830,2328,1507,830,1742,768
"2521",2328,2635,1084,768,1507,1287,873,768,1287,1742
"2522",873,939,830,2328,1742,939,1742,796,796,1287
"2523",939,1287,1742,1287,873,768,830,873,873,939
"2524",2635,1742,1287,939,1084,2635,2635,2328,830,2635
"2525",768,830,939,796,2328,873,2295,1507,2295,873
"2526",1084,2295,1507,2635,768,1084,1084,939,1084,830
"2527",830,796,2635,873,2295,830,1287,1084,2328,2328
"2528",2295,1084,768,1507,2635,1742,939,1287,2635,1084
"2529",796,873,873,830,796,1507,796,2295,1507,796
"2530",1650,1650,2615,2445,2598,2787,692,1650,530,530
"2531",1606,2581,2692,1650,530,530,1650,2787,2581,2581
"2532",2445,692,2791,2692,2692,2445,530,2692,2692,2787
"2533",2598,2787,2445,2598,2787,2598,2598,2791,302,1606
"2534",2791,302,2787,302,2791,2791,2791,2598,1650,2791
"2535",302,2445,530,2791,2445,1606,302,302,2791,2445
"2536",530,1606,2581,1606,1606,2615,2692,2581,1606,1650
"2537",2615,2615,1650,692,1650,1650,2615,530,2615,2692
"2538",2787,2791,302,2787,2581,692,2445,2445,2445,2598
"2539",692,2692,2598,2615,302,2581,1606,1606,2598,692
"2540",2692,530,692,530,2615,302,2581,2615,2787,302
"2541",2581,2598,1606,2581,692,2692,2787,692,692,2615
"2542",2228,1961,1291,1291,1961,1787,2228,1638,3129,2228
"2543",3129,1169,1997,1961,1141,1961,1141,1997,2228,1291
"2544",1787,1291,2383,1062,2383,3129,3129,2383,1062,3129
"2545",1291,3129,1169,1787,1169,1291,2383,1787,1961,1787
"2546",1141,1787,1141,1638,2228,1997,1638,1961,1997,1961
"2547",1062,1638,3129,1141,1997,1638,1169,1169,1638,1638
"2548",1638,1141,1787,1169,3129,1141,1291,2228,1141,1997
"2549",1169,2383,1961,2228,1062,1169,1062,1062,1787,2383
"2550",1961,1997,2228,1997,1787,2228,1787,1141,1291,1141
"2551",2383,1062,1062,2383,1291,1062,1997,1291,2383,1062
"2552",1997,2228,1638,3129,1638,2383,1961,3129,1169,1169
"2553",2049,2049,2049,2049,2049,291,818,2049,2049,2049
"2554",2055,52,2079,3082,818,2298,2055,3082,2079,2055
"2555",695,291,2298,52,695,818,695,695,52,2298
"2556",3082,2079,2055,695,2298,2055,3082,291,291,695
"2557",291,2298,3082,818,3082,52,52,818,695,3082
"2558",2298,2055,291,2298,2079,695,2079,2079,2298,291
"2559",818,818,52,2079,2055,2079,2049,2298,3082,818
"2560",52,695,695,291,52,3082,2298,52,2055,52
"2561",2079,3082,818,2055,291,2049,291,2055,818,2079
"2562",318,2534,2534,318,2534,569,2534,2534,2534,2534
"2563",2534,569,318,569,569,2534,318,318,569,318
"2564",569,318,569,2534,318,318,569,569,318,569
"2565",232,232,232,232,232,148,1185,1185,232,2934
"2566",1185,1185,1185,2934,1185,1185,148,2934,148,148
"2567",2934,148,2934,1185,148,2934,2934,148,1185,1185
"2568",148,2934,148,148,2934,232,232,232,2934,232
"2569",1777,1777,1777,1777,1777,1777,1777,1777,1777,1777
"2570",1401,994,994,994,1401,284,1401,994,284,1401
"2571",284,1401,284,284,284,2569,2569,284,1401,2569
"2572",2569,284,1401,2569,2569,994,994,1401,994,284
"2573",994,2569,2569,1401,994,1401,284,2569,2569,994
"2574",89,89,89,89,89,89,89,89,89,89
"2575",303,303,303,303,303,303,303,303,303,303
"2576",2936,2936,2936,2936,2936,2936,2936,2936,2936,2936
"2577",1239,1239,1239,1239,1239,1239,1239,1239,1239,1239
"2578",2592,2592,2592,2592,2592,2592,2592,2592,2592,2592
"2579",927,927,927,927,927,927,927,927,927,927
"2580",31,31,31,31,31,31,31,31,31,31
"2581",420,420,420,420,420,420,420,420,420,420
"2582",1679,1679,1679,1679,1679,1679,1679,1679,1679,1679
"2583",689,689,689,689,689,689,689,689,689,689
"2584",2970,2970,2970,2970,2970,2970,2970,2970,2970,2970
"2585",359,359,359,359,359,359,359,359,359,359
"2586",2889,2889,2889,2889,2889,2889,2889,2889,2889,2889
"2587",120,120,120,120,120,120,120,120,120,120
"2588",998,998,998,998,998,998,998,998,998,998
"2589",917,917,917,917,917,917,917,917,917,917
"2590",610,610,610,610,610,610,610,610,610,610
"2591",2793,2793,2793,2793,2793,2793,2793,2793,2793,2793
"2592",1136,1136,21,1136,1136,1136,1136,21,1136,1136
"2593",21,21,1136,21,21,21,21,1136,21,21
"2594",2611,2611,2611,2611,2611,2611,2611,2611,2611,2611
"2595",2693,2693,2693,2693,2693,2693,2693,2693,2693,2430
"2596",2430,2430,2430,2430,2430,2430,2430,2430,2430,2693
"2597",2909,2909,2909,2909,2909,2909,2909,2909,2909,2909
"2598",2458,2458,2458,2458,2458,2458,2458,2458,2458,2458
"2599",819,819,819,819,819,819,819,819,819,819
"2600",310,310,310,310,310,310,310,310,310,310
"2601",1456,1456,1456,1456,1456,1456,1456,1456,1456,1456
"2602",2928,2928,1372,1372,2928,2928,1372,2928,1372,1372
"2603",1372,1372,2928,2928,1372,1372,2928,1372,2928,2928
"2604",3166,1142,3166,3166,1142,1142,1142,3166,3166,3166
"2605",1142,3166,1142,1142,3166,3166,3166,1142,1142,1142
"2606",2529,2529,2529,2529,2529,2529,2529,2529,2529,2529
"2607",598,598,598,598,598,598,598,598,598,598
"2608",1432,1432,1432,1432,1432,1432,1432,1432,1432,1432
"2609",2005,1390,2005,3067,3067,1390,3067,1390,1390,2005
"2610",1390,3067,3067,1390,1390,3067,1390,3067,3067,1390
"2611",3067,2005,1390,2005,2005,2005,2005,2005,2005,3067
"2612",2575,2575,2575,2575,2575,2575,2575,2575,2575,2575
"2613",1711,1711,1711,1711,1711,1711,1711,1711,1711,1711
"2614",1563,1563,1563,1563,1563,1563,1563,1563,1563,1563
"2615",1944,1944,1944,1944,1944,1944,3128,3128,2734,3128
"2616",3128,3128,1424,3128,3128,1424,1944,1944,1944,1424
"2617",1424,2734,2734,1424,1424,2734,1424,1424,1424,2734
"2618",2734,1424,3128,2734,2734,3128,2734,2734,3128,1944
"2619",3118,80,2869,2869,2869,80,2869,1219,785,1219
"2620",785,2869,80,785,80,785,785,3118,2869,80
"2621",1219,1219,785,80,1219,1219,3118,2869,1219,785
"2622",80,3118,3118,3118,3118,3118,1219,80,3118,2869
"2623",2869,785,1219,1219,785,2869,80,785,80,3118
"2624",581,926,594,46,2560,594,2560,1853,988,2519
"2625",926,594,988,1853,46,1853,926,988,581,988
"2626",46,2519,581,594,581,988,46,46,46,1853
"2627",2560,46,2519,988,2519,46,1853,2519,1853,46
"2628",1853,988,926,2519,926,2519,2519,581,594,581
"2629",594,581,1853,926,594,581,988,2560,2560,594
"2630",2519,2560,2560,2560,988,926,581,926,2519,2560
"2631",988,1853,46,581,1853,2560,594,594,926,926
"2632",355,2538,2538,855,355,855,468,468,355,64
"2633",170,2205,468,468,2538,170,64,2538,468,468
"2634",468,855,855,355,855,2205,355,855,855,170
"2635",2205,355,2205,170,468,2538,855,2205,170,2205
"2636",2538,170,64,64,170,468,2538,64,2538,2538
"2637",855,64,170,2205,2205,64,2205,355,64,355
"2638",64,468,355,2538,64,355,170,170,2205,855
"2639",2293,2293,11,11,11,2293,11,2293,2293,2293
"2640",11,11,2293,2293,2293,2817,2293,11,11,11
"2641",2817,2817,2817,2817,2817,11,2817,2817,2817,2817
"2642",1194,1194,1194,115,115,1194,1194,1194,1194,1194
"2643",115,115,115,1194,1194,115,115,115,115,115
"2644",950,950,950,950,950,1534,1534,950,1534,950
"2645",1177,1177,1534,1534,1534,1177,1177,1177,1177,1177
"2646",1534,1534,1177,1177,1177,950,950,1534,950,1534
"2647",1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
"2648",1760,33,33,33,1760,33,1760,33,33,33
"2649",33,1760,1760,1760,33,1760,33,1760,1760,1760
"2650",1756,1756,1756,1756,1756,1756,1756,1756,1756,1756
"2651",2185,2185,2185,2185,2185,2185,2185,2185,2185,2185
"2652",1159,1159,1159,1159,1159,1159,1159,1159,1159,1309
"2653",1309,1309,1309,1309,1309,1309,1309,1309,1309,1159
"2654",2305,452,1932,2305,1932,1932,2305,1932,1932,1932
"2655",1932,2305,452,452,2305,452,1932,2305,2305,2305
"2656",452,1932,2305,1932,452,2305,452,452,452,452
"2657",2759,2759,1377,1769,1377,1769,2759,1769,1377,1377
"2658",1769,1377,2759,2759,2759,2759,1769,2759,2759,1769
"2659",1377,1769,1769,1377,1769,1377,1377,1377,1769,2759
"2660",94,94,94,94,94,94,94,94,94,94
"2661",915,915,915,915,915,915,915,915,915,915
"2662",2439,2439,2439,2439,2439,2439,2439,2439,2439,2439
"2663",2511,2378,2511,2511,2511,2378,2511,2511,2511,2378
"2664",2378,2511,2378,2378,2378,2511,2378,2378,2378,2511
"2665",1729,1729,1729,1729,1729,1729,1729,1729,1729,1729
"2666",1556,1556,1556,1556,1556,1556,1556,1556,1556,1556
"2667",2077,2077,2077,2077,2077,2077,2077,2077,2077,2077
"2668",2642,2642,1429,2542,2542,2642,2542,3135,1429,2542
"2669",1429,1429,2642,2642,1429,2542,3135,1429,2642,1429
"2670",2542,3135,2542,1429,3135,1429,2642,2542,2542,3135
"2671",3135,2542,3135,3135,2642,3135,1429,2642,3135,2642
"2672",2456,2456,2456,2456,2456,2456,2456,2456,2456,2456
"2673",3104,3104,3104,3104,3104,3104,3104,3104,3104,3104
"2674",3165,3165,3165,3165,3165,3165,3165,3165,3165,3165
"2675",2727,1645,2727,1645,2727,2727,1645,1645,1645,1645
"2676",1645,2727,1645,2727,1645,1645,2727,2727,2727,2727
"2677",793,793,793,793,793,793,793,793,793,793
"2678",532,1717,1717,1717,1717,532,532,1717,1717,1717
"2679",1717,532,532,532,532,1717,1717,532,532,532
"2680",2214,2214,2214,2214,2214,2214,2214,2214,2214,2214
"2681",479,479,479,479,479,479,479,479,479,479
"2682",1535,1535,1535,1535,1535,1535,1535,1535,1535,1535
"2683",204,204,204,204,204,204,204,204,204,204
"2684",1174,1174,1174,1174,2862,1174,1174,2862,2862,2862
"2685",2862,2862,2862,2862,1174,2862,2862,1174,1174,1174
"2686",1018,1018,1018,1857,1018,1018,1018,1018,1018,1018
"2687",1857,1857,1857,1018,1857,1857,1857,1857,1857,1857
"2688",1151,1151,1151,1151,1151,1151,1151,1151,1151,1151
"2689",2289,2289,2289,2289,2289,2289,2289,2289,2289,2289
"2690",1592,1592,1592,1592,1592,1592,1592,1592,1592,1592
"2691",3052,3052,3052,3052,3052,3052,3052,3052,3052,3052
"2692",1636,1636,1636,1636,1636,1636,1636,1636,1636,1636
"2693",2449,2449,2449,2449,2449,2449,2449,2449,2449,2449
"2694",364,364,364,364,364,364,364,364,364,364
"2695",431,2317,2960,463,792,463,2960,1765,792,2960
"2696",813,431,828,828,2317,431,792,2016,431,828
"2697",828,2016,431,431,463,2016,828,792,2317,792
"2698",2016,828,792,2317,1765,813,431,431,1765,2317
"2699",2960,463,463,2960,2960,2960,463,2960,2960,463
"2700",792,792,1765,813,813,792,813,463,463,431
"2701",1765,1765,813,792,828,2317,2016,2317,2016,2016
"2702",2317,2960,2016,2016,2016,828,1765,813,828,1765
"2703",463,813,2317,1765,431,1765,2317,828,813,813
"2704",1682,247,247,247,516,1305,1305,540,247,2902
"2705",2366,496,1305,1009,247,2902,540,516,1009,836
"2706",496,2366,516,496,540,2509,2902,2902,2366,2509
"2707",1305,1682,496,716,1682,716,516,2509,516,1682
"2708",836,1305,1682,1682,1009,496,1682,716,540,2366
"2709",1009,836,716,2902,1305,1009,2366,1682,2509,496
"2710",516,540,2366,836,836,836,247,836,836,247
"2711",247,716,540,2509,2509,247,1009,1305,1305,1009
"2712",540,2902,2509,1305,496,516,496,247,1682,1305
"2713",716,2509,2902,516,716,1682,2509,496,496,716
"2714",2509,516,836,540,2366,540,836,2366,2902,540
"2715",2902,1009,1009,2366,2902,2366,716,1009,716,516
"2716",1800,1748,2360,365,1800,1748,9,9,365,2360
"2717",9,1800,365,9,2360,9,2360,2360,9,1800
"2718",746,365,2986,2986,365,2648,1800,1748,1800,365
"2719",365,2360,746,2648,2986,365,365,365,2648,746
"2720",2986,2648,1800,2360,9,2986,2986,746,2360,2648
"2721",2360,2986,9,1748,1748,2360,746,2986,1748,9
"2722",2648,9,2648,746,746,746,2648,2648,2986,2986
"2723",1748,746,1748,1800,2648,1800,1748,1800,746,1748
"2724",2967,2967,236,1016,2967,849,1016,778,1016,2967
"2725",849,849,778,778,778,2967,778,2967,849,1016
"2726",1016,1016,2967,2967,1016,1016,2967,1016,2967,778
"2727",236,236,849,236,236,236,849,849,236,236
"2728",778,778,1016,849,849,778,236,236,778,849
"2729",338,338,338,338,338,338,338,338,338,338
"2730",1358,585,1358,585,1481,1481,585,1358,585,585
"2731",585,1481,244,1358,1358,244,1481,585,244,244
"2732",244,244,1481,244,244,1358,1358,244,1358,1481
"2733",1481,1358,585,1481,585,585,244,1481,1481,1358
"2734",1618,1618,1618,1618,1618,1618,1618,1618,1618,1618
"2735",2432,565,565,565,565,2432,565,565,2432,2432
"2736",565,2432,2432,2432,2432,565,2432,2432,565,565
"2737",2262,2262,2262,2262,2262,2262,2262,2262,2262,2262
"2738",3122,3122,842,842,842,842,842,2949,842,842
"2739",842,2949,3122,3122,3122,2949,3122,3122,2949,2949
"2740",2949,842,2949,2949,2949,3122,2949,842,3122,3122
"2741",248,248,248,248,393,248,248,248,248,248
"2742",393,393,393,393,248,393,393,393,393,393
"2743",212,212,212,601,212,601,601,212,212,212
"2744",601,601,601,212,601,212,212,601,601,601
